capacity_bytes,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_190_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_240_raw,smart_241_raw,smart_242_raw,model
16000900661248,0.0,10.0,0.0,0.0,6283.0,10.0,0.0,9.0,488.0,35.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TA
16000900661248,0.0,17.0,269.0,0.0,6286.0,17.0,0.0,16.0,35.0,44.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TA
4000787030016,218331448.0,13.0,0.0,139184865.0,67003.0,13.0,23.0,3.0,14507.0,23.0,66855.0,68996947248.0,443606641781.0,ST4000DM000
4000787030016,115.0,17.0,219.0,0.0,53191.0,15.0,0.0,362.0,362.0,30.0,0.0,0.0,0.0,HGST HMS5C4040BLE640
14000519643136,0.0,8.0,0.0,0.0,19431.0,8.0,0.0,1.0,177.0,28.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
10000831348736,146771296.0,23.0,29191.0,186730790.0,50616.0,22.0,26.0,610.0,2303.0,26.0,50363.0,113169169808.0,451464084098.0,ST10000NM0086
12000138625024,0.0,12.0,4.0,0.0,40588.0,11.0,0.0,1544.0,1544.0,31.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,191548312.0,3.0,0.0,4330720286.0,29026.0,3.0,34.0,397.0,2227.0,34.0,28699.0,79719765896.0,326966915508.0,ST12000NM0008
12000138625024,193359528.0,5.0,64.0,688212254.0,32162.0,5.0,36.0,294.0,1684.0,36.0,31928.0,106226309912.0,369797939442.0,ST12000NM0008
4000787030016,22053344.0,28.0,768.0,151402205.0,69697.0,28.0,19.0,0.0,61023.0,19.0,69475.0,76447982808.0,528295552348.0,ST4000DM000
4000787030016,158997056.0,17.0,24.0,890931438.0,63219.0,17.0,29.0,0.0,14903.0,29.0,63059.0,67788191680.0,670590714793.0,ST4000DM000
4000787030016,234170891.0,27.0,12752.0,734521107.0,61185.0,25.0,39.0,0.0,6857.0,39.0,61027.0,64319729984.0,420605730066.0,ST4000DM000
8001563222016,73713928.0,7.0,104.0,997119889.0,48574.0,7.0,34.0,163.0,22361.0,34.0,48489.0,88494706568.0,596703768700.0,ST8000NM0055
8001563222016,211306792.0,15.0,27216.0,1438934561.0,47298.0,15.0,37.0,147.0,22586.0,37.0,47218.0,88005315480.0,698000757752.0,ST8000NM0055
14000519643136,0.0,9.0,0.0,0.0,28155.0,8.0,0.0,3.0,80.0,37.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,144917728.0,12.0,40.0,297653531.0,27692.0,12.0,35.0,211.0,1351.0,35.0,27481.0,90517478736.0,563193208168.0,ST12000NM0008
8001563222016,69148072.0,8.0,7160.0,1749199694.0,47784.0,8.0,32.0,11.0,74929.0,32.0,47723.0,87746444176.0,387017263470.0,ST8000NM0055
10000831348736,55729224.0,11.0,154.0,950112815.0,46821.0,10.0,21.0,648.0,2262.0,21.0,46577.0,104884537368.0,411519227520.0,ST10000NM0086
500107862016,0.0,16.0,0.0,0.0,37101.0,16.0,0.0,5.0,3173.0,28.0,0.0,0.0,0.0,TOSHIBA MQ01ABF050M
14000519643136,0.0,185.0,0.0,0.0,18701.0,185.0,0.0,179.0,187.0,32.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,13992576.0,4.0,48.0,795106923.0,28377.0,4.0,21.0,331.0,1280.0,21.0,28212.0,95432497656.0,373820854140.0,ST12000NM0008
4000787030016,93251624.0,13.0,176.0,421892461.0,71491.0,13.0,18.0,0.0,54798.0,18.0,71297.0,76797298896.0,800228781222.0,ST4000DM000
4000787030016,172568488.0,9.0,0.0,124473114.0,65712.0,9.0,20.0,1.0,4961.0,20.0,65629.0,73770746256.0,526540056365.0,ST4000DM000
4000787030016,234975240.0,23.0,0.0,691582091.0,65687.0,22.0,18.0,2.0,7570.0,18.0,65576.0,72129501728.0,480451043126.0,ST4000DM000
4000787030016,25142624.0,37.0,0.0,971165380.0,65680.0,37.0,23.0,0.0,14428.0,23.0,65543.0,74497011200.0,916046789327.0,ST4000DM000
4000787030016,172471872.0,12.0,0.0,682013184.0,64672.0,12.0,22.0,0.0,30137.0,22.0,64465.0,69560265312.0,887454011720.0,ST4000DM000
4000787030016,48817224.0,15.0,0.0,695356200.0,64675.0,15.0,26.0,0.0,11067.0,26.0,64597.0,67650057488.0,494441509735.0,ST4000DM000
4000787030016,194740032.0,15.0,16.0,505394340.0,62326.0,15.0,35.0,0.0,51728.0,35.0,61990.0,59170012624.0,428858757227.0,ST4000DM000
8001563222016,87084352.0,7.0,24.0,3395773574.0,57082.0,7.0,42.0,8.0,69786.0,42.0,57030.0,105982402024.0,423510190845.0,ST8000DM002
8001563222016,40521736.0,8.0,432.0,3343365789.0,57072.0,8.0,48.0,2.0,78029.0,48.0,57018.0,105975920680.0,422612406780.0,ST8000DM002
8001563222016,237804920.0,20.0,16.0,4083703578.0,57070.0,20.0,49.0,3.0,70523.0,49.0,56921.0,105000942448.0,399197186974.0,ST8000DM002
8001563222016,110447706.0,8.0,15800.0,29237507.0,59377.0,6.0,25.0,1.0,34629.0,25.0,59245.0,108812701440.0,514048280144.0,ST8000DM002
8001563222016,167633848.0,16.0,64.0,2413103188.0,55635.0,16.0,33.0,2.0,64363.0,33.0,55579.0,103777592968.0,429774258430.0,ST8000DM002
8001563222016,90125896.0,14.0,8.0,1273683232.0,23358.0,14.0,36.0,1.0,40912.0,36.0,23342.0,46814081456.0,216752665234.0,ST8000DM002
8001563222016,98723688.0,11.0,16704.0,4271189066.0,52956.0,9.0,32.0,126.0,41858.0,32.0,52865.0,96102727968.0,421847437776.0,ST8000NM0055
8001563222016,66346390.0,15.0,0.0,2429379106.0,51965.0,14.0,26.0,24.0,81184.0,26.0,51896.0,94623431552.0,421919907257.0,ST8000NM0055
8001563222016,78346872.0,54.0,0.0,2631321599.0,51971.0,55.0,39.0,105.0,64969.0,39.0,51900.0,94281684808.0,416953673468.0,ST8000NM0055
8001563222016,155243040.0,14.0,0.0,1913976043.0,51190.0,14.0,37.0,7.0,71571.0,37.0,51167.0,92692640888.0,477507747688.0,ST8000NM0055
8001563222016,146937389.0,16.0,0.0,2167841060.0,50227.0,15.0,29.0,25.0,60846.0,29.0,50117.0,90945052232.0,451471603075.0,ST8000NM0055
8001563222016,127502112.0,108.0,8.0,2551673647.0,50257.0,109.0,34.0,96.0,65660.0,34.0,50201.0,92101679328.0,430782173542.0,ST8000NM0055
4000787030016,0.0,19.0,0.0,0.0,53079.0,19.0,0.0,348.0,348.0,51.0,0.0,0.0,0.0,HGST HMS5C4040ALE640
4000787030016,0.0,11.0,0.0,0.0,51177.0,11.0,0.0,53.0,53.0,47.0,0.0,0.0,0.0,HGST HMS5C4040BLE640
14000519643136,0.0,3.0,0.0,0.0,14713.0,3.0,0.0,1.0,115.0,26.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
8001563222016,34384184.0,11.0,240.0,1691904390.0,49238.0,11.0,35.0,4.0,80931.0,35.0,49171.0,89031396816.0,400891361718.0,ST8000NM0055
10000831348736,232729216.0,13.0,331.0,177808255.0,21839.0,12.0,34.0,434.0,1064.0,34.0,21743.0,49126950954.0,268728672896.0,ST10000NM0086
10000831348736,193885120.0,12.0,3864.0,417091517.0,48593.0,11.0,33.0,673.0,2408.0,33.0,48344.0,108143583440.0,436645975862.0,ST10000NM0086
10000831348736,18100576.0,17.0,8.0,607039785.0,48592.0,16.0,19.0,696.0,2335.0,19.0,48344.0,109244345520.0,485442670237.0,ST10000NM0086
10000831348736,235038824.0,29.0,17.0,197722622.0,40451.0,28.0,26.0,613.0,1928.0,26.0,40111.0,87513203869.0,401287770132.0,ST10000NM0086
10000831348736,217054144.0,12.0,20447.0,312287308.0,48599.0,11.0,30.0,701.0,2295.0,30.0,48347.0,109936132312.0,456731288530.0,ST10000NM0086
12000138625024,65910370.0,8.0,0.0,134336711.0,23118.0,6.0,41.0,2.0,1778.0,41.0,22465.0,63112134176.0,285837223063.0,ST12000NM0008
12000138625024,0.0,4.0,0.0,0.0,20271.0,4.0,0.0,767.0,767.0,32.0,0.0,0.0,0.0,HGST HUH721212ALE604
12000138625024,0.0,21.0,53.0,0.0,38545.0,21.0,0.0,1480.0,1480.0,26.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,22.0,0.0,0.0,38560.0,22.0,0.0,1469.0,1469.0,32.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,11.0,0.0,0.0,38550.0,11.0,0.0,1593.0,1593.0,37.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,9.0,15.0,0.0,36091.0,9.0,0.0,1657.0,1657.0,32.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,4.0,0.0,0.0,33880.0,4.0,0.0,1344.0,1344.0,36.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,22.0,0.0,0.0,22982.0,22.0,0.0,1470.0,1470.0,44.0,0.0,0.0,0.0,HGST HUH721212ALE604
12000138625024,0.0,13.0,0.0,0.0,22958.0,13.0,0.0,1385.0,1385.0,31.0,0.0,0.0,0.0,HGST HUH721212ALE604
14000519643136,0.0,5.0,12.0,0.0,20340.0,5.0,0.0,636.0,636.0,38.0,0.0,0.0,0.0,WDC WUH721414ALE6L4
16000900661248,0.0,18.0,1.0,0.0,2306.0,18.0,0.0,1997.0,1997.0,39.0,0.0,0.0,0.0,WDC WUH721816ALE6L4
4000787030016,190752424.0,20.0,8.0,995870856.0,64697.0,20.0,28.0,0.0,9173.0,28.0,64623.0,70320407752.0,412735467466.0,ST4000DM000
4000787030016,87177832.0,11.0,0.0,89797204.0,64528.0,11.0,29.0,0.0,15245.0,29.0,64377.0,67818815696.0,566460252977.0,ST4000DM000
12000138625024,100791378.0,26.0,3320.0,13297960916.0,28427.0,26.0,40.0,5.0,1573.0,40.0,28140.0,94593467752.0,518301557748.0,ST12000NM0008
12000138625024,151004560.0,9.0,0.0,243524332.0,23079.0,9.0,41.0,5.0,1195.0,41.0,22897.0,73981681720.0,222316478299.0,ST12000NM0008
12000138625024,197804128.0,6.0,272.0,885021831.0,22940.0,6.0,41.0,2.0,1250.0,41.0,22741.0,74445934528.0,241429287098.0,ST12000NM0008
12000138625024,0.0,9.0,0.0,0.0,33687.0,9.0,0.0,1361.0,1361.0,39.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,191152106.0,45.0,22104.0,63839580.0,30610.0,44.0,40.0,290.0,1862.0,40.0,30314.0,98999713048.0,483467410084.0,ST12000NM0007
14000519643136,13593976.0,4.0,184.0,696987460.0,14939.0,4.0,43.0,1.0,1773.0,43.0,14409.0,84721831088.0,202894971984.0,ST14000NM001G
16000900661248,97685802.0,6.0,33368.0,3098943.0,9457.0,6.0,34.0,4.0,2685.0,34.0,8956.0,92446869320.0,139829051125.0,ST16000NM001G
16000900661248,0.0,15.0,5.0,0.0,12553.0,15.0,0.0,14.0,921.0,30.0,0.0,0.0,0.0,TOSHIBA MG08ACA16TE
4000787030016,128610272.0,9.0,128.0,531686082.0,56706.0,9.0,16.0,3.0,11523.0,16.0,56663.0,57226076464.0,379707343200.0,ST4000DM000
12000138625024,0.0,3.0,0.0,0.0,26587.0,3.0,0.0,1127.0,1127.0,35.0,0.0,0.0,0.0,HGST HUH721212ALN604
4000787030016,115888680.0,11.0,8.0,369702567.0,58147.0,11.0,25.0,0.0,6626.0,25.0,58062.0,66991033960.0,430728407337.0,ST4000DM000
16000900661248,21566840.0,8.0,624.0,758751907.0,10591.0,8.0,36.0,0.0,1525.0,36.0,10166.0,70585325352.0,138666714892.0,ST16000NM001G
12000138625024,29535144.0,6.0,0.0,839529925.0,22660.0,6.0,38.0,227.0,1634.0,38.0,22364.0,88131549720.0,292270350444.0,ST12000NM0008
4000787030016,209613280.0,11.0,0.0,266829459.0,68323.0,11.0,17.0,2.0,34768.0,17.0,67975.0,76767678528.0,426719947200.0,ST4000DM000
4000787030016,45919960.0,25.0,0.0,916030454.0,65852.0,25.0,24.0,2.0,4311.0,24.0,65771.0,72555564816.0,543343716508.0,ST4000DM000
4000787030016,66446232.0,20.0,0.0,945106407.0,64299.0,19.0,27.0,0.0,33117.0,27.0,63907.0,64972648512.0,607135854701.0,ST4000DM000
4000787030016,69990296.0,10.0,16.0,727428252.0,62834.0,10.0,33.0,1.0,8327.0,33.0,62755.0,63292637960.0,435095732236.0,ST4000DM000
8001563222016,48743440.0,6.0,0.0,2691617423.0,57222.0,6.0,42.0,4.0,69019.0,42.0,57169.0,104848948488.0,446436669332.0,ST8000DM002
8001563222016,194681640.0,9.0,56.0,3382241676.0,56529.0,9.0,23.0,4.0,75423.0,23.0,56457.0,103746186704.0,428472609468.0,ST8000DM002
8001563222016,62783784.0,8.0,168.0,2206287522.0,56515.0,8.0,33.0,9.0,69614.0,33.0,56441.0,101690765456.0,421895761276.0,ST8000DM002
8001563222016,13830848.0,10.0,0.0,71239993.0,53341.0,10.0,28.0,56.0,61243.0,28.0,53284.0,97540024432.0,437492754066.0,ST8000NM0055
8001563222016,206027752.0,34.0,10632.0,2298229532.0,53359.0,34.0,34.0,26.0,70292.0,34.0,53256.0,95778804840.0,454160522433.0,ST8000NM0055
8001563222016,232950184.0,11.0,8.0,1515987541.0,53079.0,11.0,34.0,24.0,68961.0,34.0,53039.0,97149845624.0,426817293890.0,ST8000NM0055
8001563222016,21551960.0,11.0,48.0,4014282388.0,53080.0,11.0,33.0,67.0,49987.0,33.0,53024.0,97441259040.0,417181577826.0,ST8000NM0055
8001563222016,187022832.0,7.0,88.0,1976541341.0,37753.0,7.0,29.0,336.0,2203.0,29.0,37639.0,64696252472.0,330717589748.0,ST8000NM0055
8001563222016,109759944.0,8.0,0.0,633300856.0,50403.0,6.0,35.0,14.0,55103.0,35.0,50360.0,91257660856.0,426037516848.0,ST8000NM0055
4000787030016,0.0,23.0,0.0,0.0,53227.0,20.0,0.0,465.0,465.0,31.0,0.0,0.0,0.0,HGST HMS5C4040BLE640
4000787030016,0.0,14.0,9.0,0.0,53229.0,14.0,0.0,202.0,202.0,31.0,0.0,0.0,0.0,HGST HMS5C4040BLE640
12000138625024,87785624.0,13.0,8.0,561793395.0,29615.0,13.0,33.0,278.0,1441.0,33.0,29394.0,95139685944.0,555828116822.0,ST12000NM0008
14000519643136,0.0,10.0,0.0,0.0,27953.0,9.0,0.0,3.0,83.0,27.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
8001563222016,199328360.0,27.0,62512.0,1381640163.0,49696.0,27.0,46.0,35.0,74976.0,46.0,49618.0,89686338440.0,437464481922.0,ST8000NM0055
8001563222016,212266248.0,27.0,848.0,1136358987.0,49685.0,26.0,37.0,27.0,71707.0,37.0,49515.0,91895896840.0,404532882580.0,ST8000NM0055
8001563222016,19610200.0,27.0,152.0,4256257959.0,49705.0,27.0,46.0,47.0,54641.0,46.0,49601.0,89974516824.0,468775387242.0,ST8000NM0055
8001563222016,10908376.0,27.0,0.0,1217225936.0,49695.0,27.0,47.0,24.0,70940.0,47.0,49624.0,88961593488.0,507372758210.0,ST8000NM0055
8001563222016,62056880.0,10.0,0.0,2821574152.0,18943.0,10.0,45.0,125.0,1303.0,45.0,18886.0,37778356088.0,207240116684.0,ST8000NM0055
8001563222016,216143042.0,8.0,48.0,821920709.0,49703.0,7.0,37.0,47.0,53831.0,37.0,49472.0,89316612320.0,459916522652.0,ST8000NM0055
8001563222016,190797400.0,11.0,0.0,1543755407.0,49103.0,11.0,33.0,16.0,78463.0,33.0,49049.0,89980724024.0,431151866910.0,ST8000NM0055
8001563222016,187341128.0,11.0,41.0,2587937045.0,49099.0,11.0,32.0,23.0,65920.0,32.0,49045.0,88636458320.0,403810248118.0,ST8000NM0055
8001563222016,188335936.0,19.0,0.0,1452654115.0,49109.0,19.0,46.0,18.0,82280.0,46.0,49066.0,88825640408.0,430915383398.0,ST8000NM0055
10000831348736,23943736.0,10.0,3398.0,747307144.0,48733.0,9.0,26.0,693.0,2283.0,26.0,48478.0,107046073080.0,538672201412.0,ST10000NM0086
10000831348736,68330584.0,10.0,32.0,456541330.0,48735.0,9.0,27.0,646.0,2353.0,27.0,48464.0,108793872184.0,478313255386.0,ST10000NM0086
14000519643136,0.0,8.0,9.0,0.0,17066.0,8.0,0.0,2.0,11.0,32.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,17.0,0.0,0.0,23476.0,16.0,0.0,11.0,21.0,22.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,0.0,19.0,8.0,0.0,36236.0,19.0,0.0,1640.0,1640.0,30.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,14.0,0.0,0.0,36234.0,14.0,0.0,1707.0,1707.0,33.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,3.0,0.0,0.0,34859.0,3.0,0.0,2017.0,2017.0,44.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,2.0,2.0,91.0,0.0,33886.0,2.0,0.0,1351.0,1351.0,47.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,186403576.0,11.0,0.0,774940762.0,24338.0,11.0,41.0,2.0,4496.0,41.0,23609.0,97385751672.0,314910671360.0,ST12000NM001G
16000900661248,71307336.0,2.0,488.0,993094840.0,16757.0,1.0,28.0,0.0,4176.0,28.0,15893.0,79964719936.0,218203832998.0,ST16000NM001G
16000900661248,0.0,9.0,0.0,0.0,2142.0,9.0,0.0,372.0,372.0,41.0,0.0,0.0,0.0,WDC WUH721816ALE6L4
4000787030016,174006872.0,10.0,8.0,152113387.0,38156.0,10.0,33.0,1.0,705.0,33.0,38134.0,34099770480.0,321660603663.0,ST4000DM000
14000519643136,0.0,5.0,0.0,0.0,16268.0,3.0,0.0,0.0,68.0,27.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,7.0,0.0,0.0,16555.0,6.0,0.0,1.0,77.0,24.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
8001563222016,204929088.0,14.0,296.0,1705737520.0,39090.0,14.0,37.0,89.0,21262.0,37.0,39031.0,73184772736.0,463748033854.0,ST8000NM0055
14000519643136,0.0,7.0,0.0,0.0,18666.0,6.0,0.0,2.0,74.0,22.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,3.0,0.0,0.0,6566.0,3.0,0.0,2.0,20.0,26.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
14000519643136,0.0,3.0,0.0,0.0,18583.0,3.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
8001563222016,144451832.0,5.0,33504.0,3904156474.0,45121.0,5.0,31.0,3.0,60097.0,31.0,45053.0,91991862000.0,343996698818.0,ST8000DM002
12000138625024,0.0,3.0,0.0,0.0,17317.0,3.0,0.0,2037.0,2037.0,29.0,0.0,0.0,0.0,HGST HUH721212ALE604
12000138625024,0.0,9.0,0.0,0.0,33982.0,9.0,0.0,1428.0,1428.0,42.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,119406592.0,5.0,0.0,0.0,22510.0,4.0,0.0,863.0,863.0,36.0,0.0,0.0,0.0,HGST HUH721212ALE604
14000519643136,67820744.0,8.0,0.0,13325682183.0,21874.0,8.0,35.0,1.0,1569.0,35.0,21548.0,100923672488.0,336400802420.0,ST14000NM001G
14000519643136,131074.0,4.0,0.0,0.0,21476.0,3.0,0.0,610.0,610.0,29.0,0.0,0.0,0.0,WDC WUH721414ALE6L4
14000519643136,0.0,7.0,0.0,0.0,14559.0,5.0,0.0,2.0,67.0,28.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
4000787030016,37470440.0,8.0,0.0,619412285.0,61355.0,8.0,18.0,1.0,52572.0,18.0,61173.0,74588619144.0,477554311176.0,ST4000DM000
250059350016,0.0,0.0,0.0,0.0,2113.0,3.0,0.0,0.0,0.0,34.0,0.0,8552.0,8070.0,WDC WDS250G2B0A
12000138625024,152830782.0,20.0,0.0,0.0,12826.0,20.0,0.0,1048.0,1048.0,44.0,0.0,0.0,0.0,HGST HUH721212ALE604
4000787030016,208219544.0,13.0,520.0,140969779.0,55582.0,13.0,22.0,0.0,9090.0,22.0,55480.0,65145565864.0,395344666726.0,ST4000DM000
4000787030016,243562736.0,17.0,0.0,959815750.0,64857.0,17.0,32.0,0.0,11882.0,32.0,64698.0,68697276032.0,942287743580.0,ST4000DM000
8001563222016,8737176.0,3.0,15032.0,3880159784.0,27095.0,3.0,22.0,180.0,1765.0,22.0,27015.0,49723505560.0,281382023606.0,ST8000NM0055
8001563222016,196544968.0,25.0,8.0,1513616101.0,48785.0,26.0,36.0,121.0,29705.0,36.0,48712.0,89165406240.0,759487900308.0,ST8000NM0055
12000138625024,144103264.0,5.0,328.0,17434320619.0,25916.0,5.0,34.0,0.0,1360.0,34.0,25682.0,96819440760.0,534185362710.0,ST12000NM0008
16000900661248,123666224.0,6.0,24.0,13260805791.0,15630.0,6.0,28.0,2.0,2622.0,28.0,14702.0,86884227920.0,208170060364.0,ST16000NM001G
8001563222016,73919736.0,23.0,0.0,1642354573.0,48954.0,23.0,40.0,6.0,76447.0,40.0,48919.0,89945277504.0,390436305872.0,ST8000NM0055
8001563222016,58170776.0,7.0,152.0,4156806510.0,48674.0,7.0,34.0,45.0,66801.0,34.0,48597.0,88748314976.0,407566011004.0,ST8000NM0055
8001563222016,0.0,10.0,0.0,0.0,46867.0,9.0,0.0,10137.0,10137.0,33.0,0.0,0.0,0.0,HGST HUH728080ALE600
14000519643136,0.0,8.0,3.0,0.0,21404.0,8.0,0.0,5.0,13.0,40.0,0.0,0.0,0.0,TOSHIBA MG07ACA14TA
12000138625024,0.0,11.0,3.0,0.0,38261.0,10.0,0.0,1620.0,1620.0,36.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,11.0,3.0,0.0,38255.0,10.0,0.0,1576.0,1576.0,33.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,0.0,6.0,50.0,0.0,35132.0,6.0,0.0,1621.0,1621.0,39.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,40042763.0,6.0,5.0,0.0,31728.0,4.0,0.0,1246.0,1246.0,37.0,0.0,0.0,0.0,HGST HUH721212ALN604
12000138625024,186398520.0,9.0,0.0,96064309.0,29848.0,8.0,34.0,310.0,1810.0,34.0,29525.0,102264819400.0,377659756797.0,ST12000NM0008
12000138625024,114372856.0,7.0,14776.0,5174527850.0,24537.0,6.0,35.0,3.0,1741.0,35.0,24247.0,96627813736.0,327803785586.0,ST12000NM001G
14000519643136,225402848.0,41.0,0.0,675148898651.0,20691.0,35.0,30.0,63.0,7819.0,30.0,18754.0,88323882631.0,243446196762.0,ST14000NM0138
14000519643136,8752880.0,24.0,576.0,764794161874.0,20535.0,22.0,29.0,49.0,2176.0,29.0,19059.0,97588518347.0,276445326369.0,ST14000NM0138
10000831348736,122586696.0,18.0,39695.0,316686506.0,38617.0,17.0,21.0,525.0,1920.0,21.0,38406.0,95828004256.0,349629937800.0,ST10000NM0086
250059350016,0.0,0.0,0.0,0.0,2149.0,8.0,0.0,2.0,0.0,36.0,0.0,7421.0,1638.0,Seagate BarraCuda 120 SSD ZA250CM10003
8001563222016,59345136.0,17.0,17048.0,3505498630.0,39747.0,17.0,28.0,62.0,24031.0,28.0,39709.0,73173284104.0,471511675350.0,ST8000NM0055
8001563222016,227356912.0,15.0,13176.0,117719304.0,46401.0,14.0,24.0,13.0,21048.0,24.0,46341.0,92938016016.0,338060228622.0,ST8000DM002
500107862016,0.0,33.0,0.0,0.0,47513.0,32.0,0.0,23.0,4440.0,35.0,0.0,0.0,0.0,TOSHIBA MQ01ABF050
4000787030016,232516040.0,15.0,0.0,2228436.0,49296.0,15.0,26.0,2.0,12644.0,26.0,49175.0,65635928904.0,289804517410.0,ST4000DM000
4000787030016,152479296.0,31.0,0.0,65882871.0,49560.0,31.0,30.0,2.0,13056.0,30.0,49356.0,65973895288.0,305336982403.0,ST4000DM000
14000519643136,18308040.0,17.0,240.0,430829693.0,3347.0,17.0,28.0,29.0,1117.0,28.0,2488.0,40214054995.0,40615441846.0,ST14000NM0138
4000787030016,178648200.0,15.0,0.0,989039248.0,48914.0,15.0,21.0,0.0,5355.0,21.0,48829.0,62102180424.0,377433822913.0,ST4000DM000
4000787030016,151840040.0,24.0,9072.0,847500941.0,34944.0,20.0,16.0,0.0,921.0,16.0,34822.0,31735101544.0,228181762791.0,ST4000DM000
4000787030016,206588544.0,9.0,0.0,26590174.0,50113.0,9.0,22.0,0.0,21079.0,22.0,49993.0,65729594648.0,381654573613.0,ST4000DM000
8001563222016,242424232.0,4.0,55968.0,530417839.0,36311.0,4.0,37.0,23.0,41812.0,37.0,36274.0,76509561784.0,274375305032.0,ST8000NM0055
12000138625024,6064584.0,4.0,0.0,362159469.0,12215.0,4.0,21.0,2.0,9538.0,21.0,10258.0,60875953920.0,142987905547.0,ST12000NM0008
12000138625024,61153208.0,2.0,4448.0,421974714.0,10558.0,2.0,32.0,0.0,1809.0,32.0,10231.0,56724534728.0,138893610332.0,ST12000NM0008
4000787030016,28163776.0,13.0,0.0,21708248.0,54865.0,13.0,16.0,0.0,54466.0,16.0,54678.0,70708651808.0,266086149646.0,ST4000DM000
4000787030016,59588669.0,16.0,0.0,948410627.0,49437.0,15.0,24.0,5.0,11011.0,24.0,49302.0,66087998528.0,290387575517.0,ST4000DM000
500107862016,0.0,23.0,0.0,0.0,34074.0,23.0,0.0,8.0,65.0,33.0,0.0,0.0,0.0,TOSHIBA MQ01ABF050M
12000138625024,126409432.0,13.0,9368.0,155943218.0,26210.0,13.0,33.0,3.0,1439.0,33.0,26015.0,87734638392.0,545449569482.0,ST12000NM0008
16000900661248,199828608.0,11.0,0.0,799509766.0,11054.0,11.0,34.0,7.0,4119.0,34.0,9589.0,75017134040.0,136856151092.0,ST16000NM001G
500107862016,600.0,36.0,0.0,0.0,51101.0,37.0,0.0,9.0,0.0,34.0,0.0,0.0,0.0,ST500LM012 HN
12000138625024,222741128.0,11.0,0.0,365084219.0,25297.0,11.0,25.0,351.0,1414.0,25.0,25103.0,58070118368.0,220717303508.0,ST12000NM0007
500107862016,42.0,10.0,0.0,0.0,38776.0,12.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,ST500LM012 HN
12000138625024,209988312.0,2.0,0.0,815129216.0,5790.0,2.0,48.0,1.0,3508.0,48.0,5194.0,46061026664.0,85985077010.0,ST12000NM001G
4000787030016,2175624.0,15.0,256.0,570208375.0,60336.0,15.0,21.0,1.0,8098.0,21.0,60250.0,67514628776.0,368559849495.0,ST4000DM000
4000787030016,138471488.0,16.0,1816.0,652052575.0,59976.0,15.0,29.0,0.0,5430.0,29.0,59822.0,65464459496.0,373743345959.0,ST4000DM000
500107862016,0.0,91.0,0.0,0.0,33338.0,86.0,0.0,17.0,228.0,34.0,0.0,0.0,0.0,TOSHIBA MQ01ABF050M
8001563222016,68070712.0,19.0,49008.0,2883713588.0,56402.0,8.0,28.0,13.0,29011.0,28.0,56378.0,104848153640.0,487036010428.0,ST8000DM002
8001563222016,80529240.0,26.0,17808.0,2195600568.0,53395.0,25.0,38.0,10.0,56732.0,38.0,53322.0,99511204960.0,403385300940.0,ST8000DM002
8001563222016,200502592.0,66.0,176.0,1788375729.0,51412.0,66.0,41.0,63.0,66707.0,41.0,51328.0,96418905024.0,410755184009.0,ST8000DM002
16000900661248,213371824.0,3.0,8.0,918919010.0,12931.0,3.0,35.0,0.0,2388.0,35.0,12089.0,79162708520.0,163248115850.0,ST16000NM001G
